user_id,Count,report_weight,Last_update_date,Date,date_of_birth,sex,current_height,current_weight,diet_type,activity_level
60,248,53,1465495200,1465495200,572551200,0,157,56.1,0,0
60,248,56,1465840800,1465840800,572551200,0,157,56.1,0,0
60,248,57,1465927200,1465927200,572551200,0,157,56.1,0,0
60,248,53,1466013600,1466013600,572551200,0,157,56.1,0,0
60,248,53,1466100000,1466100000,572551200,0,157,56.1,0,0
60,248,53,1466186400,1466186400,572551200,0,157,56.1,0,0
60,248,53,1466359200,1466359200,572551200,0,157,56.1,0,0
60,248,53,1466445600,1466445600,572551200,0,157,56.1,0,0
60,248,53,1466618400,1466618400,572551200,0,157,56.1,0,0
60,248,53,1466964000,1466964000,572551200,0,157,56.1,0,0
60,248,53,1467050400,1467050400,572551200,0,157,56.1,0,0
60,248,53,1467136800,1467136800,572551200,0,157,56.1,0,0
60,248,56,1467223200,1467223200,572551200,0,157,56.1,0,0
60,248,53,1467309600,1467309600,572551200,0,157,56.1,0,0
60,248,55,1464804000,1467396000,572551200,0,157,56.1,0,0
60,248,53,1467568800,1467568800,572551200,0,157,56.1,0,0
60,248,54,1467655200,1467655200,572551200,0,157,56.1,0,0
60,248,60,1467828000,1467828000,572551200,0,157,56.1,0,0
60,248,57,1467914400,1467914400,572551200,0,157,56.1,0,0
60,248,54,1468000800,1468000800,572551200,0,157,56.1,0,0
60,248,60,1468173600,1468173600,572551200,0,157,56.1,0,0
60,248,54,1468260000,1468260000,572551200,0,157,56.1,0,0
60,248,54,1468346400,1468346400,572551200,0,157,56.1,0,0
60,248,54,1468432800,1468432800,572551200,0,157,56.1,0,0
60,248,54,1468778400,1468778400,572551200,0,157,56.1,0,0
60,248,54,1469383200,1469383200,572551200,0,157,56.1,0,0
60,248,55,1469988000,1469988000,572551200,0,157,56.1,0,0
60,248,55,1470074400,1470074400,572551200,0,157,56.1,0,0
60,248,55,1470160800,1470160800,572551200,0,157,56.1,0,0
60,248,57,1470247200,1470247200,572551200,0,157,56.1,0,0
60,248,54,1470333600,1470333600,572551200,0,157,56.1,0,0
60,248,54,1470592800,1470592800,572551200,0,157,56.1,0,0
60,248,54,1470679200,1470679200,572551200,0,157,56.1,0,0
60,248,55,1455040800,1470765600,572551200,0,157,56.1,0,0
60,248,54,1470852000,1470852000,572551200,0,157,56.1,0,0
60,248,54,1470938400,1470938400,572551200,0,157,56.1,0,0
60,248,54,1471024800,1471024800,572551200,0,157,56.1,0,0
60,248,54,1471111200,1471111200,572551200,0,157,56.1,0,0
60,248,60,1471197600,1471197600,572551200,0,157,56.1,0,0
60,248,54,1471284000,1471284000,572551200,0,157,56.1,0,0
60,248,60,1471370400,1471370400,572551200,0,157,56.1,0,0
60,248,54,1471456800,1471456800,572551200,0,157,56.1,0,0
60,248,55,1458324000,1471543200,572551200,0,157,56.1,0,0
60,248,54,1471802400,1471802400,572551200,0,157,56.1,0,0
60,248,54,1471888800,1471888800,572551200,0,157,56.1,0,0
60,248,54,1471975200,1471975200,572551200,0,157,56.1,0,0
60,248,54,1472061600,1472061600,572551200,0,157,56.1,0,0
60,248,108,1472580000,1472580000,572551200,0,157,56.1,0,0
60,248,61,1472666400,1472666400,572551200,0,157,56.1,0,0
60,248,61,1472752800,1472752800,572551200,0,157,56.1,0,0
60,248,61,1473012000,1473012000,572551200,0,157,56.1,0,0
60,248,61,1473184800,1473184800,572551200,0,157,56.1,0,0
60,248,60,1473271200,1473271200,572551200,0,157,56.1,0,0
60,248,56,1473357600,1473357600,572551200,0,157,56.1,0,0
60,248,54,1473616800,1473616800,572551200,0,157,56.1,0,0
60,248,54,1473703200,1473703200,572551200,0,157,56.1,0,0
60,248,55,1473789600,1473789600,572551200,0,157,56.1,0,0
60,248,56,1473876000,1473876000,572551200,0,157,56.1,0,0
60,248,55,1473962400,1473962400,572551200,0,157,56.1,0,0
60,248,55,1474048800,1474048800,572551200,0,157,56.1,0,0
60,248,55,1474135200,1474135200,572551200,0,157,56.1,0,0
60,248,55,1474221600,1474221600,572551200,0,157,56.1,0,0
60,248,55,1474308000,1474308000,572551200,0,157,56.1,0,0
60,248,54,1474394400,1474394400,572551200,0,157,56.1,0,0
60,248,54,1474567200,1474567200,572551200,0,157,56.1,0,0
60,248,54,1474826400,1474826400,572551200,0,157,56.1,0,0
60,248,54,1474912800,1474912800,572551200,0,157,56.1,0,0
60,248,55,1474999200,1474999200,572551200,0,157,56.1,0,0
60,248,55,1475085600,1475085600,572551200,0,157,56.1,0,0
60,248,55,1475172000,1475172000,572551200,0,157,56.1,0,0
60,248,60,1475258400,1475258400,572551200,0,157,56.1,0,0
60,248,60,1475431200,1475431200,572551200,0,157,56.1,0,0
60,248,60,1475762400,1475762400,572551200,0,157,56.1,0,0
60,248,60,1476986400,1476986400,572551200,0,157,56.1,0,0
60,248,60,1477591200,1477591200,572551200,0,157,56.1,0,0
60,248,60,1477677600,1477677600,572551200,0,157,56.1,0,0
60,248,60,1477764000,1477764000,572551200,0,157,56.1,0,0
60,248,60,1477850400,1477850400,572551200,0,157,56.1,0,0
60,248,60,1477936800,1477936800,572551200,0,157,56.1,0,0
60,248,60,1478023200,1478023200,572551200,0,157,56.1,0,0
60,248,56,1478109600,1478109600,572551200,0,157,56.1,0,0
60,248,57,1478196000,1478196000,572551200,0,157,56.1,0,0
60,248,60,1478282400,1478282400,572551200,0,157,56.1,0,0
60,248,60,1478368800,1478368800,572551200,0,157,56.1,0,0
60,248,57,1478455200,1478455200,572551200,0,157,56.1,0,0
60,248,60,1478541600,1478541600,572551200,0,157,56.1,0,0
60,248,60,1478628000,1478628000,572551200,0,157,56.1,0,0
60,248,56,1478714400,1478714400,572551200,0,157,56.1,0,0
60,248,60,1478800800,1478800800,572551200,0,157,56.1,0,0
60,248,60,1478887200,1478887200,572551200,0,157,56.1,0,0
60,248,60,1478973600,1478973600,572551200,0,157,56.1,0,0
60,248,60,1479060000,1479060000,572551200,0,157,56.1,0,0
60,248,60,1479146400,1479146400,572551200,0,157,56.1,0,0
60,248,60,1479232800,1479232800,572551200,0,157,56.1,0,0
60,248,60,1479319200,1479319200,572551200,0,157,56.1,0,0
60,248,60,1479405600,1479405600,572551200,0,157,56.1,0,0
60,248,60,1479578400,1479578400,572551200,0,157,56.1,0,0
60,248,60,1479664800,1479664800,572551200,0,157,56.1,0,0
60,248,60,1479751200,1479751200,572551200,0,157,56.1,0,0
60,248,57,1480269600,1480269600,572551200,0,157,56.1,0,0
60,248,60,1480356000,1480356000,572551200,0,157,56.1,0,0
60,248,60,1480442400,1480442400,572551200,0,157,56.1,0,0
60,248,60,1480528800,1480528800,572551200,0,157,56.1,0,0
60,248,60,1480615200,1480615200,572551200,0,157,56.1,0,0
60,248,60,1480701600,1480701600,572551200,0,157,56.1,0,0
60,248,60,1480960800,1480960800,572551200,0,157,56.1,0,0
60,248,60,1481047200,1481047200,572551200,0,157,56.1,0,0
60,248,60,1481133600,1481133600,572551200,0,157,56.1,0,0
60,248,60,1481220000,1481220000,572551200,0,157,56.1,0,0
60,248,60,1481306400,1481306400,572551200,0,157,56.1,0,0
60,248,60,1481392800,1481392800,572551200,0,157,56.1,0,0
